"id_article","titre","nom_latin","ville_participante","Biodiful","Wild","longueur","largeur","poids","couleur","posture","nb_membres","accessoires","diametre_yeux","hauteur_tete","grande_rondeur","longueur_museau","profondeur_tete","matiere","longueur_poil","douceur_poil","longueur_oreilles","volume_corps","volume_tete","volume","sourire","personnage_celebre","regard","regard_visage","toucher","manipuler","sentir","douceur","age","sexe","freres_soeurs","atoi","score","fichier","cpr","cop","cop1","cop2","HeadHei","HeadLat","HeadFron","SnoutLen","SnoutHei","SnoutWid","EarLen","TruffleWid","TruffleHei","EyeDia","HeadBodyLen","ChestLen","ChestHigh","FrontLeg","HindLeg","LS_mean_light","LS_sd_light","CL_cie_d_wmean_mean","CL_polar_mean","COL_yellow","COL_red","COL_green","COL_blue","COL_dark","COL_light","GD_sizegood_1","GD_sizegood_2","GD_sizebad","SH_n.core.cell_mean","SH_perim.area.ratio_sd","MO_Fourier_pc1","MO_Fourier_pc2","MO_conv","MO_rect","HOG_mean","HOG_sd","HOG_skew","FR_full_sq_fd","FR_full_sq_sc","RGB_pca_A1","RGB_pca_A2","RGB_pca_A3"
"255","Mpanda","Nunursus mpanda","toulouse_albi","YES","Ailuropoda melanoleuca",60,50,500,"7","1",4,"0",2.2,18,70,6.5,23,"2",3,7,4,16377.043644156,7452,8109.68121471868,"0","NA",5,5,5,5,5,12,7,"2",1,"1","a:2:{i:255;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ko"";}i:225;a:8:{i:21;s:2:""ok"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ok"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/15696031977278993728708411449839.jpg",1,1,1,NA,22.47,26.74,25.11,10.37,9.4,9.7,3.83,3.42,2.35,2.46,49.03,26.73,26.02,17.4,15.32,0.398543879571457,0.328682299561758,4.97986611153641,-0.146605007672145,0.332655827690481,0.162295902810611,1.28891890958065,0.98209951114625,0,0,NA,NA,NA,2096.58333333333,0.817150408155854,-0.00337538624803904,0.095593679820268,0.726822437212266,0.697222132755419,8.8463309164109e-06,2.24235122221703e-05,6.58259384079497,2.15931470372803,0.0209085629150779,-1.8969743657785,-4.16503917717721,1.80555663848145
"256","Cravatte","Nunursus cravatus","saint_denis_la_reunion","YES","NO",12.9,12,46,"3","1",4,"6.7",2,6,22,2.5,7,"2",2,5,2,265.756923974847,252,187.918974658282,"0","NA",2,3,4,2,2,9,6,"2",1,"0","a:2:{i:256;a:8:{i:21;s:2:""ko"";i:22;s:2:""ok"";i:23;s:2:""ok"";i:24;s:2:""ok"";i:25;s:2:""ok"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ok"";}i:1;a:8:{i:21;s:2:""ok"";i:22;s:2:""ok"";i:23;s:2:""ok"";i:24;s:2:""ok"";i:25;s:2:""ok"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/15696032710842331379077775261817.jpg",NA,0.125,NA,0.125,5.34,6.84,5.55,1.32,3.19,3.17,1.76,1.31,0.91,0.9,10.05,5.13,4.24,3.82,3.46,0.624167340213731,0.197046677181594,37.1505670320388,2.17748978434298,9.60297409848955,1.22397233994962,29.4258289269937,0,0,0,NA,NA,NA,5717.5,0.500750861024166,0.136908094564011,0.0282875769607965,0.674024955395874,0.600838839781114,6.01394619132219e-06,1.76441058583123e-05,6.94843686531139,2.1800510547485,0.0268175046084695,-2.04661474348984,1.07069315315458,0.519083928656789
"26","#Standard6","Nunursus brunneis","autre","YES","Ursus arctos arctos",37.5,35,325,"10","2",4,"0",1.3,9.2,41.5,4.8,13.6,"2",3,5,4,3878.58010047124,1151.104,1784.89470015708,"0","NA",4,4,4,4,1,9,29,"1",1,"0","NA","https://nounours.umontpellier.fr/IMG/jpg/6.jpg",NA,NA,NA,NA,10.5,12.94,10.48,6.3,5.68,6.44,2.77,2.78,2.59,1.01,26.64,12.18,11.89,9.65,12.74,0.468351322001569,0.187207902783701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.168980843388628,0.0451550945297858,0.719211960714054,0.646908190661357,9.02075613078175e-06,1.77717259039584e-05,6.29186304746654,2.40588039421477,0.03166586702356,-5.6251473608855,-0.770525229210254,-2.26823323214067
"262","Kalaï","Nunursus kala√Øus","marseille","YES","NO",40,35,204.5,"6","2",4,"3.4",1.5,10,45,3,12,"2",2,7,0,4834.33139641632,1200,2079.61046547211,"1","NA",5,5,5,3,2,12,10,"1",0,"1","a:2:{i:262;a:8:{i:21;s:2:""ko"";i:22;s:2:""ok"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ok"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ok"";}i:257;a:8:{i:21;s:2:""ok"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ok"";i:25;s:2:""ok"";i:26;s:2:""ko"";i:27;s:2:""ok"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/44877bf0-f177-475d-87eb-5e99eb950ba7.jpg",0.625,NA,NA,NA,12.84,12.02,10.67,2.48,5.92,7.31,0.3,1.75,1.6,1.13,26.17,15.61,8.08,9.16,11.4,0.639546383058883,0.141995330991588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0300254250162394,-0.0871371591398247,0.601481457697984,0.545542563304439,7.63198059609452e-06,2.0641325437573e-05,6.17912219857905,2.27945521745616,0.0271205272594126,-3.46406154986446,1.77964990811111,-2.16263498273841
"264","pusheen","Nunursus pusheenus","le_mans","NO","NO",16,15,86,"15","1",4,"9",1.2,6,40,0.1,7,"2",2,7,3,1273.23954473516,252,537.079848245054,"1","Pusheen",5,5,5,5,5,12,11,"1",1,"1","a:2:{i:264;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ko"";}i:261;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ko"";}}","https://nounours.umontpellier.fr/IMG/jpg/15696034890324388348191418007390.jpg",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.976477074711392,0.0574873253507927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.163449933688032,0.105224226913484,0.89602670983827,0.78466524410065,2.39789454655264e-06,7.43607463541971e-06,8.83823180652993,2.2251344118402,0.00494936996540491,3.39647547270994,-4.29430347025636,-4.07597624491164
"266","Otium","Nunursus otium","toulouse_albi","YES","NO",14,10,72,"13","1",4,"0",1,9,23,3,8,"2",3,4,2.5,210.482412239032,648,310.160804079677,"0","NA",2,2,4,2,2,8,5,"1",1,"0","a:2:{i:266;a:8:{i:21;s:2:""ok"";i:22;s:2:""ko"";i:23;s:2:""ok"";i:24;s:2:""ok"";i:25;s:2:""ok"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ok"";}i:265;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ok"";i:24;s:2:""ko"";i:25;s:2:""ok"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/image-65.jpg",NA,0.125,NA,0.125,6.11,8.71,7.15,1.66,4.09,4.09,1.4,1.38,1.14,1.16,12.55,6.46,6,2.43,3.43,0.868740411427116,0.176894712408747,24.7394607555402,-0.266733180113432,3.17517159216085,5.42155431154747,2.34842384866385,3.21796974344723,0,0,NA,NA,NA,5741.58333333333,0.212669227164728,0.139852302948487,0.019873304786589,0.692003628134459,0.735495553746811,8.41331863630002e-06,1.39495067422205e-05,5.66189512684072,2.37291566667887,0.026160955531426,1.37780489336237,-0.0964480179654304,-1.11031945459736
"268","Tout doux","Nunursus nounoursus toudoum","bordeaux","YES","NO",34,30,142,"8","1",4,"0",1.2,11,32,4,10.5,"2",3,6,3.6,1874.20860985016,1270.5,1095.56953661672,"1","NA",4,1,5,5,2,11,35,"1",0,"0","a:2:{i:268;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ko"";}i:269;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ok"";i:28;s:2:""ko"";}}","https://nounours.umontpellier.fr/IMG/jpg/1569603616498197701043295742304.jpg",NA,1,NA,1,11.36,14.13,9.62,3.92,4.21,7.03,3.25,2.23,1.33,0.99,26.21,8.28,12.14,10.72,11.91,0.824086129437408,0.0949270321577266,1.61918469191509,-0.599907387449681,0.0597049388503137,0.430858128028781,0,0.850304870926784,0,0,NA,NA,NA,1922.5,0.52168772525761,0.391499312289805,-0.0255677946346405,0.633030070520146,0.57031119100662,6.20725528474276e-06,9.26634984572064e-06,5.27850982855932,2.60561592825538,0.00419181333804702,4.17951157130526,-2.02141758086488,-1.10459299672048
"27","#Standard7","Nunursus albus","autre","YES","NO",43,27,325,"7","2",4,"0",1.3,9.2,41.5,4.8,13.6,"2",3,4,4,4632.36775250628,1151.104,2036.15725083543,"-1","NA",4,4,4,4,1,8,29,"1",1,"0","NA","https://nounours.umontpellier.fr/IMG/jpg/7.jpg",NA,NA,NA,NA,13.07,14.6,11.71,6.6,6.57,6.51,2.98,3.39,2.14,1.22,29.14,14.64,13.78,9.03,13.31,0.864775452887034,0.0939687899455248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.201765042982051,0.0807139923080392,0.594700061028154,0.637472745917817,2.8284166836739e-06,8.7172730335561e-06,10.3269731628998,2.11873052993538,0.00171712835534456,4.18329729527286,-3.71927673442605,-2.9026757108868
"278","Ours de guerre","Nunursus bellum","angers","YES","NO",48,40,371,"8","2",4,"0",2,16,47.5,5,15,"2",3,2,4.5,5745.49344561742,3840,3318.83114853914,"0","NA",3,3,2,3,1,4,7,"1",2,"0","a:2:{i:278;a:8:{i:21;s:2:""ok"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ok"";i:25;s:2:""ok"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ok"";}i:43;a:8:{i:21;s:2:""ok"";i:22;s:2:""ok"";i:23;s:2:""ok"";i:24;s:2:""ok"";i:25;s:2:""ok"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/15696038694391207760908.jpg",NA,0.25,NA,0.25,14.36,18.18,17.15,5.56,7.04,8.49,3.38,2.93,3.08,1.83,32.22,17.52,14.23,11.57,15.53,0.600310584945689,0.11824952986163,4.44284155444059,0.977798382573633,2.32101016784034,0.128823721503172,0.197409114815362,0.057414560708153,0,0,NA,NA,NA,1300.83333333333,0.605501092254629,-0.17039831165731,-0.0269962895262788,0.614181187001099,0.697614488777599,8.53094902484591e-06,1.27373378906185e-05,5.80767619029898,2.57703054872975,0.063584252922906,-0.586596918460759,5.10547463341894,1.52413566553642
"28","#Standard8","Nunursus delicatum","autre","YES","NO",32.6,27.3,225,"7","4",4,"0",1.1,7.5,35,4.3,9.8,"2",6,4,3,2446.80830635903,551.25,1074.35276878634,"-1","NA",5,4,5,5,1,9,29,"1",1,"0","NA","https://nounours.umontpellier.fr/IMG/jpg/8.jpg",NA,0.625,0.625,NA,14.07,19.56,11.62,6.93,7.93,9.86,4.16,2.89,2.05,1.18,24.19,15.82,16.02,10.41,6.66,0.81055174252951,0.0957425246409124,2.56681047597573,-0.26692367380067,0.582151503653829,0.0598995651947768,0.0303690044981172,0.48459433187156,0,0,NA,NA,NA,3044,0.338011336137824,0.23035022712556,0.125278034640735,0.744902002550623,0.658266852801979,3.57070089914146e-06,7.98415906180743e-06,7.88225006769181,2.16103556365537,0.00242418120754526,4.43035566948184,-1.9631846689417,-0.649683129234127
"281","Duvetus","Nunursus duvetus lutecia","bordeaux","NO","NO",37,31,200,"8","2",4,"1",1,10,33,4,12,"2",5,5,4,2339.8163958655,1200,1246.6054652885,"0","NA",3,3,4,5,3,9,21,"3",0,"0","a:2:{i:281;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ok"";}i:300;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ko"";}}","https://nounours.umontpellier.fr/IMG/jpg/15696040221959125109105944634641.jpg",NA,0.8125,0.75,0.875,9.11,11.51,8.4,4.83,5.69,7.46,2.57,1.13,0.95,0.45,21.73,11.06,10.25,9.14,11.3,0.788630717048682,0.0927231708483166,6.84507014825516,1.10495003360707,9.06537232621242,0.33828083226813,0,0,0,0,NA,NA,NA,980.5,0.332159701584285,0.0765907081883423,-0.192253582600921,0.575501164574986,0.576159047017249,1.26672032277415e-05,1.3944896519122e-05,2.45233198062743,2.63593144278996,0.0355546577106639,2.72014395839345,2.51897224008085,2.51781178763084
"283","Haricot","Nunursus minusculus albius","marseille","NO","NO",13,10,83,"7","1",4,"9",1,8,30,2.5,8,"2",4,3,4,358.098621956765,512,317.699540652255,"0","NA",4,3,3,3,3,6,6,"1",0,"0","a:2:{i:283;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ok"";i:28;s:2:""ok"";}i:294;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ok"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/image-70.jpg",NA,0.375,0,0.75,6.03,4.77,4.79,1.98,2.94,3.09,1.73,1.33,0.93,0.64,9.63,5.36,5.39,4.18,3.93,0.85016338030655,0.181219412633887,4.43440416994097,1.55424006573528,7.07337057622561,0.0605058013554276,0,0,0,0,NA,NA,NA,3361.91666666667,0.42720015316045,-0.0100061101902382,-0.0534987928525491,0.667752997255815,0.632134953079398,5.53928117163258e-06,1.2499236713172e-05,6.77722569840379,2.09958009161345,0.0156056665235726,2.69339920744827,-1.4389047653187,-1.4260404838505
"292","BB ours","Nunursus bibus","le_mans","NO","NO",41,31,256,"9","2",4,"0",1.4,13,45,7,14,"2",3,6,5,4512.04263665523,2366,2378.01421221841,"1","NA",5,5,5,5,5,11,12,"2",2,"1","a:2:{i:292;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ok"";i:28;s:2:""ok"";}i:1;a:8:{i:21;s:2:""ok"";i:22;s:2:""ok"";i:23;s:2:""ok"";i:24;s:2:""ok"";i:25;s:2:""ok"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/15696044121071170083026703305296.jpg",0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.893546776292049,0.0887304254114838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.114140168246742,0.146651083603502,0.65397065514057,0.611301589852838,4.77376715746405e-06,1.15711852823056e-05,5.82428980253636,2.27859482965185,0.0078280851493649,2.30015624395537,0.218153274616201,-0.408851557408153
"294","Chocolat","Nunursus choucoulatoum","autre","NO","NO",22,19,79,"9","3",4,"0",0.5,8,20,4,10,"2",3,6,2,445.633840657307,640,388.211280219102,"1","NA",5,5,5,5,4,11,8,"1",1,"1","a:2:{i:294;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ok"";}i:283;a:8:{i:21;s:2:""ok"";i:22;s:2:""ok"";i:23;s:2:""ok"";i:24;s:2:""ok"";i:25;s:2:""ok"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/image-71-r90.jpg",0.625,0.75,0.75,NA,7.45,7.91,6.75,3.69,4.59,4.53,1.23,2.03,1.64,0.28,17.48,7.46,6.52,5.02,6.52,0.362439356097123,0.181019464762593,14.5039084358387,1.76540848849655,12.9741734685079,0,3.16566713681212,0,0,0,NA,NA,NA,1885.33333333333,0.474749530279225,-0.134918030567184,0.0460883952319745,0.652938955357452,0.652416077026614,9.09768257759278e-06,1.9537558465567e-05,7.40289957554161,2.17694514388068,0.0178783364056463,-6.00901238702885,-2.66819381900915,-1.17916464669496
"295","Nounours","Nunursus polaris","saint_denis_la_reunion","YES","NO",22.5,18,85,"8","2",4,"0",0.9,7,25,3.5,10,"2",3,7,2,770.906755601368,490,448.635585200456,"0","NA",5,5,5,5,5,12,5,"1",0,"1","a:2:{i:295;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ko"";}i:134;a:8:{i:21;s:2:""ok"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/15696045313593887875126870821555.jpg",0.75,NA,NA,NA,7.4,7.5,5.62,4.56,4.32,5.85,1.54,3.05,2.47,0.43,15.59,5.86,7,6.33,6.87,0.829269190466042,0.0876221677203707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.132359339707292,0.105362529386061,0.604918451023902,0.594722684968182,7.17905196220634e-06,9.48359407172718e-06,5.1964638969248,2.7038323743608,0.00843413045125122,4.17219861329274,-1.81608107380462,-0.810298551410542
"298","Winnie l'ourson","Nunursus winnisus","limoges","YES","NO",62,52,250,"4","1",4,"0",1,20,62,7,19,"2",3,3,5,12847.6236261502,7600,6899.20787538339,"1","NA",3,3,4,4,4,7,45,"1",0,"1","a:2:{i:298;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ko"";}i:293;a:8:{i:21;s:2:""ko"";i:22;s:2:""ok"";i:23;s:2:""ok"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ko"";}}","https://nounours.umontpellier.fr/IMG/jpg/20190927_191311.jpg",1,NA,NA,NA,20.89,17.37,16.94,5.98,8.01,9.28,3.19,3.31,2.25,0.97,46.09,21.81,27.56,17.16,15.93,0.848993822630126,0.126734811576008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0141930524067643,-0.042601164414623,0.622787793654878,0.577849956047773,1.04364700698953e-05,1.47988734721186e-05,5.59496441475968,2.62483237485408,0.0334334991540618,0.551627879993103,1.49033230427267,0.335132495616674
"300","Poilus","Nunursus poilus","bordeaux","YES","NO",62,53,658,"8","2",4,"7",1,22,57,9,18,"2",5,7,6,10341.8882021114,8712,6570.62940070379,"0","NA",5,5,5,5,5,12,7,"1",1,"0","a:2:{i:300;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ok"";i:28;s:2:""ko"";}i:281;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ko"";}}","https://nounours.umontpellier.fr/IMG/jpg/image-73-r90.jpg",NA,0.9375,1,0.875,14.63,17.98,18.9,8.13,10.81,10.45,5.09,4.44,2.69,0.81,40.36,20.01,20.12,18.38,20.13,0.819927390627863,0.0781141098592718,2.58066952602773,1.6407558561646,1.98508217925342,0,0.034285138266536,0,0,0,NA,NA,NA,853.5,0.425331546648272,-0.0939838724321634,-0.0201740167682412,0.550505971350257,0.615903475693961,9.18545808635317e-06,9.29718900423787e-06,2.73574219116027,2.39030573124488,0.00237367743238807,4.38996836746668,-1.92129117850215,-0.704480956954049
"307","raplapla","Nunursus nounours raplaplus","marseille","YES","NO",50,35,273,"9","2",4,"2,3,9",1.3,11,33,4,11,"2",3,6,3,3379.73479402794,1331,1661.24493134265,"1","NA",5,5,5,5,5,11,11,"2",2,"1","a:2:{i:307;a:8:{i:21;s:2:""ko"";i:22;s:2:""ok"";i:23;s:2:""ok"";i:24;s:2:""ok"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ko"";}i:320;a:8:{i:21;s:2:""ko"";i:22;s:2:""ok"";i:23;s:2:""ok"";i:24;s:2:""ok"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ok"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/bca3b558-0879-4c62-bcf2-b57933640c08.jpg",0.625,NA,NA,NA,12.87,13.2,12.21,3.87,5.47,6.47,3.52,1.67,1.18,1.37,37.36,7.91,8.41,15.4,18.26,0.446549712477298,0.22761565340599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.118026808409906,-0.270802990779364,0.680706110706877,0.716368898928462,1.60211468347937e-05,2.19403630228487e-05,4.30740708450689,2.32444725813901,0.0295447084669579,-4.05171926102257,-0.459763442074724,-0.572730216049222
"323","Maman","Nunursus maman","saint_denis_la_reunion","YES","NO",55,40,293,"2","1",4,"3.5",1,11,40,1,10,"1",1,5,3,5602.25399683472,1210,2368.41799894491,"0","NA",4,4,4,4,3,9,13,"1",6,"1","a:2:{i:323;a:8:{i:21;s:2:""ko"";i:22;s:2:""ok"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ok"";i:27;s:2:""ko"";i:28;s:2:""ko"";}i:260;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ok"";i:28;s:2:""ko"";}}","https://nounours.umontpellier.fr/IMG/jpg/image-82.jpg",0.75,0.25,0.25,NA,16,13.56,13.37,1.46,6.69,5.74,3.31,2.59,2.43,0.75,43.66,11.87,11.13,19.6,12.89,0.742048833326674,0.167015914906224,13.4905340307178,-1.07248454835461,0,0.588807402855959,4.09820809365276,2.9420691186007,0,0,NA,NA,NA,1490.58333333333,0.660838434391201,-0.297003028066863,-0.148169596519839,0.591168283487519,0.583351753052602,1.29732640099821e-05,2.34627490489322e-05,3.30736402788355,2.78455130514593,0.0219691421933789,1.73325540163473,-0.272849240940914,0.186748259195135
"326","Chien","Nunursus chien","brest","YES","NO",42,34,300,"10","2",4,"3",1,16,42,8,20,"2",5,4,5,3649.74115498334,5120,3023.24705166111,"1","NA",4,4,4,4,4,8,35,"1",2,"0","a:1:{i:326;a:8:{i:21;s:2:""ok"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ok"";i:27;s:2:""ko"";i:28;s:2:""ko"";}}","https://nounours.umontpellier.fr/IMG/jpg/image-94.jpg",NA,0.625,0.5,0.75,15.43,15.36,13.08,6.53,5.65,7.33,4.26,3.22,3.35,1.25,32.58,14.11,14.53,15.27,10.79,0.83039306587895,0.127991842477513,7.11997586353397,0.946184956912111,3.15394547958053,4.4723898346408,0.194154405760073,0,0,0,NA,NA,NA,1627,0.58107505275376,0.0669691237605674,0.0279009409301299,0.708999507252532,0.568666311984765,1.02222164469398e-05,1.11783328633363e-05,4.26861256827199,2.44905831852897,0.0142420645943284,3.17254794026914,1.06525373732503,1.88621936932635
"327","Calinours","Nunursus calinus oursus","brest","NO","NO",12,11,44,"8","1",4,"0",0.4,6,22,3,7,"2",3,2,1,231.092977369432,252,175.697659123144,"1","NA",3,3,2,2,4,4,8,"2",1,"1","a:2:{i:327;a:8:{i:21;s:2:""ko"";i:22;s:2:""ok"";i:23;s:2:""ok"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ko"";}i:326;a:8:{i:21;s:2:""ok"";i:22;s:2:""ok"";i:23;s:2:""ok"";i:24;s:2:""ko"";i:25;s:2:""ok"";i:26;s:2:""ko"";i:27;s:2:""ko"";i:28;s:2:""ko"";}}","https://nounours.umontpellier.fr/IMG/jpg/image-86.jpg",0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.752963683107765,0.152254996791423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.124526648324781,0.114075076203299,0.841936294172264,0.655044459783852,1.07909330406437e-05,1.15146933519687e-05,4.0668656655774,2.43596617900557,0.0457564202924169,2.12092497052955,2.05446909169131,1.31588600856348
"331","Clou","Nunursus cloume","bordeaux","YES","NO",33,19.5,67,"9","2",4,"9",0.8,6,22,2.5,9,"2",3,6,2,1039.91839816244,324,476.972799387481,"1","NA",5,5,5,5,4,11,7,"2",1,"1","a:2:{i:331;a:8:{i:21;s:2:""ko"";i:22;s:2:""ko"";i:23;s:2:""ko"";i:24;s:2:""ko"";i:25;s:2:""ko"";i:26;s:2:""ko"";i:27;s:2:""ok"";i:28;s:2:""ok"";}i:334;a:8:{i:21;s:2:""ko"";i:22;s:2:""ok"";i:23;s:2:""ok"";i:24;s:2:""ok"";i:25;s:2:""ok"";i:26;s:2:""ok"";i:27;s:2:""ok"";i:28;s:2:""ok"";}}","https://nounours.umontpellier.fr/IMG/jpg/15696056810801151090189386369493.jpg",0.75,0.75,0.75,NA,6.15,7.78,6.7,2.87,2.87,4.11,1.47,0.57,0.72,0.93,16.58,6.01,6.1,7.96,14.63,0.552988412065362,0.158331819089066,5.91013105665127,1.08453750313022,4.07176651017216,1.42305964337126,0.0225651196007796,0,0,0,NA,NA,NA,908.75,0.476208602254622,-0.4306146757244,0.068459812982162,0.438950949485724,0.467305029684013,1.30602488451385e-05,2.18813984202191e-05,4.65923147404063,2.63474251464016,0.0445948334638014,-3.31750304567604,3.86375817732869,-1.72751219060244
